Date,Open,High,Low,Close
4/23/2013,13545.6,13585.35,13505.53,13529.65
4/22/2013,13537.17,13611.58,13529.44,13568.37
4/19/2013,13268.43,13338.75,13186.89,13316.48
4/18/2013,13272.22,13377.74,13200.85,13220.07
4/17/2013,13330.5,13397.5,13318.69,13382.89
4/16/2013,13023.91,13312.23,13004.46,13221.44
4/15/2013,13345.86,13408.29,13257.86,13275.66
4/12/2013,13568.25,13568.25,13402.86,13485.14
4/11/2013,13444.95,13549.16,13384.11,13549.16
4/10/2013,13177.31,13325.15,13177.31,13288.13
4/9/2013,13309.13,13331.39,13151.73,13192.35
4/8/2013,13082.61,13225.22,13080.29,13192.59
4/5/2013,12880.82,13225.62,12831.1,12833.64
4/4/2013,12188.22,12634.54,12075.97,12634.54
4/3/2013,12112.09,12362.2,12102.05,12362.2
4/2/2013,12051.57,12107.4,11805.78,12003.43
4/1/2013,12371.34,12384.83,12133,12135.02
3/29/2013,12405.53,12425.96,12319.75,12397.91
3/28/2013,12457.13,12462.86,12286.37,12335.96
3/27/2013,12476.58,12502.26,12442.39,12493.79
3/26/2013,12461.79,12540.12,12456.04,12471.62
3/25/2013,12507.61,12594.36,12480.42,12546.46
3/22/2013,12498.51,12522.05,12338.53,12338.53
3/21/2013,12592,12650.26,12586.06,12635.69
3/19/2013,12405.61,12491.16,12401.12,12468.23
3/18/2013,12365.44,12373.17,12220.63,12220.63
3/15/2013,12437.68,12560.95,12434.47,12560.95
3/14/2013,12332.16,12395.73,12248.65,12381.19
3/13/2013,12252.29,12339.45,12234.48,12239.66
3/12/2013,12433.6,12461.97,12314.81,12314.81
3/11/2013,12363.09,12403.95,12300.83,12349.05
3/8/2013,12066.5,12283.62,12065.09,12283.62
3/7/2013,12037.25,12069.6,11946.01,11968.08
3/6/2013,11811.06,11933.82,11803.09,11932.27
3/5/2013,11732.57,11779.42,11666.38,11683.45
3/4/2013,11695.45,11767.68,11613.59,11652.29
3/1/2013,11464.71,11648.63,11464.71,11606.38
2/28/2013,11396.73,11563.75,11392.56,11559.36
2/27/2013,11418.56,11419.62,11253.97,11253.97
2/26/2013,11449.66,11520.24,11374.83,11398.81
2/25/2013,11564.55,11662.52,11562.1,11662.52
2/22/2013,11238.75,11390.65,11175.67,11385.94
2/21/2013,11404.73,11442.11,11301.77,11309.13
2/20/2013,11485.65,11510.52,11440.1,11468.28
2/19/2013,11336.45,11412.86,11336.45,11372.34
2/18/2013,11318.22,11445.46,11308.83,11407.87
2/15/2013,11239.21,11261.58,11065.06,11173.83
2/14/2013,11273.4,11356.54,11243.49,11307.28
2/13/2013,11333.72,11365.27,11196.66,11251.41
2/12/2013,11346.72,11460.64,11343.44,11369.12
2/8/2013,11179.97,11299.71,11135.89,11153.16
2/7/2013,11406.32,11446.81,11295.62,11357.07
2/6/2013,11236.7,11498.42,11232.05,11463.75
2/5/2013,11105.24,11170.85,11046.92,11046.92
2/4/2013,11254.16,11285.49,11194.74,11260.35
2/1/2013,11193.72,11237.84,11142.26,11191.34
1/31/2013,11057.5,11145.38,11007.77,11138.66
1/30/2013,10913.97,11113.95,10905.64,11113.95
1/29/2013,10751.01,10937.63,10751.01,10866.72
1/28/2013,11002.86,11002.86,10824.31,10824.31
1/25/2013,10797.3,10926.65,10790.95,10926.65
1/24/2013,10441.11,10634.74,10441.11,10620.87
1/23/2013,10575.6,10663.09,10486.99,10486.99
1/22/2013,10765.1,10859.42,10615.2,10709.93
1/21/2013,10941.45,10941.45,10747.74,10747.74
1/18/2013,10791.97,10913.3,10787.12,10913.3
1/17/2013,10660.94,10694.85,10432.97,10609.64
1/16/2013,10806.41,10806.41,10591.3,10600.44
1/15/2013,10914.65,10952.31,10851.66,10879.08
1/11/2013,10786.14,10830.43,10748.06,10801.57
1/10/2013,10635.11,10686.12,10619.65,10652.64
1/9/2013,10405.67,10620.7,10398.61,10578.57
1/8/2013,10544.21,10602.12,10463.43,10508.06
1/7/2013,10743.69,10743.69,10589.7,10599.01
1/4/2013,10604.5,10734.23,10602.24,10688.11
12/28/2012,10406.36,10433.63,10374.85,10395.18
12/27/2012,10295.26,10376.39,10288.85,10322.98
12/26/2012,10131.22,10230.36,10107.34,10230.36
12/25/2012,10092.35,10119.35,10030.44,10080.12
12/21/2012,10145.58,10175.06,9924.42,9940.06
12/20/2012,10093.11,10147.68,10028.65,10039.33
12/19/2012,10025.4,10160.4,10016.98,10160.4
12/18/2012,9848.87,9967.24,9848.87,9923.01
12/17/2012,9895.68,9903.35,9826.3,9828.88
12/14/2012,9703.56,9775.75,9687.7,9737.56
12/13/2012,9681.2,9767.05,9672.47,9742.73
12/12/2012,9606.25,9606.25,9565.95,9581.46
12/11/2012,9510.6,9534.18,9487.95,9525.32
12/10/2012,9584.46,9584.46,9517.4,9533.75
12/7/2012,9547.14,9572.75,9522.13,9527.39
12/6/2012,9535.69,9565.43,9503.31,9545.16
12/5/2012,9380.37,9515.86,9376.97,9468.84
12/4/2012,9419.15,9457.19,9406.03,9432.46
12/3/2012,9484.2,9525.82,9453.48,9458.18
11/30/2012,9446.77,9492.91,9380.25,9446.01
11/29/2012,9370.29,9412.08,9350.4,9400.88
11/28/2012,9375.48,9407.62,9308.35,9308.35
11/27/2012,9371.13,9449.72,9370.59,9423.3
11/26/2012,9466.06,9487.94,9388.94,9388.94
11/22/2012,9336.32,9366.8,9304.72,9366.8
11/21/2012,9213.73,9248.98,9161.21,9222.52
11/20/2012,9198.42,9200.85,9129.43,9142.64
11/19/2012,9141.27,9183.46,9135.29,9153.2
11/16/2012,8898.33,9032.35,8898.33,9024.16
11/15/2012,8703.82,8829.72,8684.23,8829.72
11/14/2012,8660.27,8680.4,8653.49,8664.73
11/13/2012,8710.52,8723.46,8619.45,8661.05
11/12/2012,8701.28,8728.85,8676.44,8676.44
11/9/2012,8742.68,8779.24,8729.45,8757.6
11/8/2012,8868.42,8891.08,8811.41,8837.15
11/7/2012,9030.56,9032.32,8924.41,8972.89
11/6/2012,8989.58,8990.35,8957.49,8975.15
11/5/2012,9000.81,9040.18,8984.69,9007.44
11/2/2012,9049.22,9072.39,9031.43,9051.22
11/1/2012,8931.71,8976.08,8871.48,8946.87
10/31/2012,8911.08,8985.58,8905.44,8928.29
10/30/2012,8941.82,8995.81,8841.98,8841.98
10/29/2012,8958.79,8986.05,8909.37,8929.34
10/26/2012,9058.93,9075.59,8933.06,8933.06
10/25/2012,8952.13,9057.31,8941.85,9055.2
10/24/2012,8896.41,9043.8,8896.41,8954.3
10/23/2012,9066.03,9075.58,8970.5,9014.25
10/22/2012,8874.52,9031.55,8867.79,9010.71
10/19/2012,8944.03,9016.9,8940.38,9002.68
10/18/2012,8886.56,8992.36,8877.17,8982.86
10/17/2012,8777.39,8837.19,8758.7,8806.55
10/16/2012,8638.68,8707.95,8633.68,8701.31
10/15/2012,8517.77,8595.11,8488.14,8577.93
10/12/2012,8607.7,8620.18,8516.11,8534.12
10/11/2012,8514.63,8607.42,8514.63,8546.78
10/10/2012,8650.55,8660.68,8578.25,8596.23
10/9/2012,8822.39,8840.69,8765.55,8769.59
10/5/2012,8850.29,8880.23,8805.79,8863.3
10/4/2012,8783.13,8865.92,8738.31,8824.59
10/3/2012,8778.26,8806.75,8729.56,8746.87
10/2/2012,8826.36,8843.33,8774.75,8786.05
10/1/2012,8815.07,8829.35,8759.07,8796.51
9/28/2012,8986.63,8989.08,8838.85,8870.16
9/27/2012,8856.31,8959.25,8844.06,8949.87
9/26/2012,8941.75,8971.75,8894.02,8906.7
9/25/2012,9031.37,9112.54,9023.63,9091.54
9/24/2012,9071.32,9091.97,9031.13,9069.29
9/21/2012,9113.3,9159.33,9103.95,9110
9/20/2012,9174.19,9215.57,9079.19,9086.98
9/19/2012,9166.52,9288.53,9140.75,9232.21
9/18/2012,9155.49,9180.44,9120.61,9123.77
9/14/2012,9097.92,9193.27,9081.8,9159.39
9/13/2012,8950.01,9022.2,8932.1,8995.15
9/12/2012,8827.21,8959.96,8821.8,8959.96
9/11/2012,8811.33,8814.03,8769.47,8807.38
9/10/2012,8853.19,8874.54,8838.18,8869.37
9/7/2012,8821.37,8871.65,8804.27,8871.65
9/6/2012,8690.34,8697,8646.03,8680.57
9/5/2012,8756.59,8759.26,8679.82,8679.82
9/4/2012,8787.97,8804.44,8729.22,8775.51
9/3/2012,8836.61,8893.39,8773.4,8783.89
8/31/2012,8891.75,8933.99,8839.91,8839.91
8/30/2012,9062.07,9062.07,8960.24,8983.78
8/29/2012,9045.73,9073.99,9033.83,9069.81
8/28/2012,9138.51,9140.62,8988.99,9033.29
8/27/2012,9140.41,9150.48,9084.87,9085.39
8/24/2012,9069.95,9090.67,9045.79,9070.76
8/23/2012,9080.67,9194.47,9062.54,9178.12
8/22/2012,9150.69,9162.97,9075.08,9131.74
8/21/2012,9165.15,9196.67,9146.07,9156.92
8/20/2012,9202.36,9222.87,9150.79,9171.16
8/17/2012,9120.22,9181.57,9097,9162.5
8/16/2012,8967.11,9094.09,8962.97,9092.76
8/15/2012,8960.28,8960.28,8866.06,8925.04
8/14/2012,8913.7,8970.99,8897.87,8929.88
8/13/2012,8871.68,8906.21,8867.63,8885.15
8/10/2012,8931.92,8954.85,8857.23,8891.44
8/9/2012,8870.81,9004.81,8862.17,8978.6
8/8/2012,8889.38,8962.95,8851.59,8881.16
8/7/2012,8714.12,8812.42,8711.9,8803.31
8/6/2012,8683.2,8751.8,8676.25,8726.29
8/3/2012,8539.71,8565.06,8513.2,8555.11
8/2/2012,8642.89,8705.91,8635.51,8653.18
8/1/2012,8622.04,8654.61,8578.16,8641.85
7/31/2012,8600.92,8732.84,8585.26,8695.06
7/30/2012,8658.83,8663.3,8589.19,8635.44
7/27/2012,8547.34,8569.09,8522.74,8566.64
7/26/2012,8408.22,8448.55,8358.51,8443.1
7/25/2012,8410.98,8433.58,8328.02,8365.9
7/24/2012,8497.99,8517.52,8446.18,8488.09
7/23/2012,8582.28,8606.23,8500.27,8508.32
7/20/2012,8785.87,8792.19,8662.72,8669.87
7/19/2012,8795,8835.8,8771.19,8795.55
7/18/2012,8796.15,8802.09,8715.14,8726.74
7/17/2012,8740.98,8808.87,8711.73,8755
7/13/2012,8701.35,8759.06,8695.44,8724.12
7/12/2012,8859.39,8862.8,8709.75,8720.01
7/11/2012,8819.04,8851,8797.73,8851
7/10/2012,8922.03,8966.99,8855.93,8857.73
7/9/2012,8922.99,8954.44,8892.17,8896.88
7/6/2012,9052.7,9082.04,8977.35,9020.75
7/5/2012,9078.46,9130.54,9069.01,9079.8
7/4/2012,9119.69,9136.02,9095.31,9104.17
7/3/2012,9013.65,9082.39,9012.86,9066.59
7/2/2012,9103.79,9103.79,9003.48,9003.48
6/29/2012,8811.46,9044.04,8803.33,9006.78
6/28/2012,8816.07,8881.44,8805.65,8874.11
6/27/2012,8677.76,8730.49,8641.52,8730.49
6/26/2012,8671.61,8712.68,8619.36,8663.99
6/25/2012,8837.83,8837.83,8726.4,8734.62
6/22/2012,8733.5,8830.34,8731.79,8798.35
6/21/2012,8794.03,8859.04,8790.86,8824.07
6/20/2012,8739.1,8770.41,8711.22,8752.31
6/19/2012,8692.82,8712.86,8630.66,8655.87
6/18/2012,8723.55,8766.56,8711.49,8721.02
6/15/2012,8608.43,8625.19,8552.75,8569.32
6/14/2012,8531.4,8592.17,8520.99,8568.89
6/13/2012,8557.57,8615.89,8554.14,8587.84
6/12/2012,8478.78,8575.87,8452.5,8536.72
6/11/2012,8612.14,8665.8,8594.58,8624.9
6/8/2012,8609.78,8611.93,8427.2,8459.26
6/7/2012,8639.25,8647.79,8599.64,8639.72
6/6/2012,8428.36,8549,8412.55,8533.53
6/5/2012,8331.02,8388.14,8306.93,8382
6/4/2012,8278.65,8303.35,8238.96,8295.63
6/1/2012,8465.47,8487.44,8422.5,8440.25
5/31/2012,8499.68,8542.73,8455.13,8542.73
5/30/2012,8637.95,8656.71,8568.97,8633.19
5/29/2012,8565.56,8657.08,8517.18,8657.08
5/28/2012,8604.99,8624.51,8568.87,8593.15
5/25/2012,8616.85,8616.85,8550.93,8580.39
5/24/2012,8537.99,8597.85,8496.61,8563.38
5/23/2012,8715.14,8715.14,8538.69,8556.6
5/22/2012,8721.59,8740.48,8690.47,8729.29
5/21/2012,8617.92,8676.2,8608.62,8633.89
5/18/2012,8727.58,8735.54,8588.16,8611.31
5/17/2012,8789.47,8885.08,8765.71,8876.59
5/16/2012,8865.78,8883.73,8756.07,8801.17
5/15/2012,8910.85,8930.78,8838.78,8900.74
5/14/2012,8986.22,9031.09,8947.82,8973.84
5/11/2012,9019.4,9050.61,8944.63,8953.31
5/10/2012,9013.26,9075.63,8985.9,9009.65
5/9/2012,9112.72,9115.94,9021.2,9045.06
5/8/2012,9190.5,9207.56,9159.47,9181.65
5/7/2012,9198.17,9206.45,9109.01,9119.14
5/2/2012,9397.87,9417.96,9344.53,9380.25
5/1/2012,9471.66,9472.25,9332.79,9350.95
4/27/2012,9564.4,9691.7,9463.6,9520.89
4/26/2012,9613.16,9630.97,9531.03,9561.83
4/25/2012,9578.42,9582.73,9530.02,9561.01
4/24/2012,9466.08,9510.7,9423.3,9468.04
4/23/2012,9599.2,9643.27,9520.98,9542.17
4/20/2012,9574.99,9580.87,9532.68,9561.36
4/19/2012,9578.68,9617.93,9565.83,9588.38
4/18/2012,9594.3,9682.88,9594.3,9667.26
4/17/2012,9476.15,9519.8,9455.32,9464.71
4/16/2012,9522.7,9532.91,9464.49,9470.64
4/13/2012,9613.19,9690.29,9603.97,9637.99
4/12/2012,9486.19,9541.04,9449.49,9524.79
4/11/2012,9398.6,9487.84,9388.14,9458.74
4/10/2012,9583.36,9648.12,9509.72,9538.02
4/9/2012,9565.31,9618.1,9535.33,9546.26
4/6/2012,9710.25,9739.59,9659.16,9688.45
4/5/2012,9737.5,9806.4,9692.7,9767.61
4/4/2012,10045.88,10059.19,9819.99,9819.99
4/3/2012,10082.21,10084.07,10040.99,10050.39
4/2/2012,10161.72,10190.35,10109.87,10109.87
3/30/2012,10089.1,10111.09,10033.19,10083.56
3/29/2012,10134.78,10147.04,10084.77,10114.79
3/28/2012,10153.51,10197.8,10124.28,10182.57
3/27/2012,10152.9,10255.15,10152.25,10255.15
3/26/2012,10040.1,10056.2,10016.05,10018.24
3/23/2012,10014.87,10031.96,9999.37,10011.47
3/22/2012,10055.16,10136.85,10052.5,10127.08
3/21/2012,10100.87,10132.02,10073.9,10086.49
3/19/2012,10150.85,10172.64,10134.48,10141.99
3/16/2012,10110.57,10148.47,10090.09,10129.83
3/15/2012,10115.4,10158.74,10077.55,10123.28
3/14/2012,10064.12,10115.79,10050.52,10050.52
3/13/2012,9921.25,10011.88,9888.3,9899.08
3/12/2012,10015.92,10021.51,9889.86,9889.86
3/9/2012,9911.07,10007.62,9853.18,9929.74
3/8/2012,9674.94,9768.96,9659.15,9768.96
3/7/2012,9509.1,9603.19,9509.1,9576.06
3/6/2012,9704.61,9732.89,9602.84,9637.63
3/5/2012,9756.98,9792.14,9673.75,9698.59
3/2/2012,9797.05,9803.75,9729.24,9777.03
3/1/2012,9771.34,9865.75,9666.02,9707.37
2/29/2012,9771.62,9866.41,9706.22,9723.24
2/28/2012,9567.12,9722.52,9528.77,9722.52
2/27/2012,9726.2,9736.11,9628.25,9633.93
2/24/2012,9594.85,9647.38,9576.21,9647.38
2/23/2012,9549.77,9609.84,9513.65,9595.57
2/22/2012,9459.74,9564.05,9442.58,9554
2/21/2012,9458.68,9517.04,9440.41,9463.02
2/20/2012,9534.03,9549.31,9462.67,9485.09
2/17/2012,9371.12,9435.03,9369.25,9384.17
2/16/2012,9232.38,9308.93,9214.23,9238.1
2/15/2012,9108.84,9314.37,9107.68,9260.34
2/14/2012,8978.72,9072.08,8972.74,9052.07
2/13/2012,8954.03,9023.5,8948.54,8999.18
2/10/2012,9010.53,9016.97,8947.17,8947.17
2/9/2012,8996.13,9018.49,8942.87,9002.24
2/8/2012,8971.88,9015.59,8956.78,9015.59
2/7/2012,8904.16,8928.44,8887.19,8917.52
2/6/2012,8939.99,8949.32,8916.94,8929.2
2/3/2012,8849.17,8877.57,8825.98,8831.93
2/2/2012,8865.28,8893.22,8849.25,8876.82
2/1/2012,8789.06,8830.28,8780.1,8809.79
1/31/2012,8781.44,8836.68,8776.65,8802.51
1/30/2012,8803.79,8832.48,8774.23,8793.05
1/27/2012,8851.02,8886.02,8810.89,8841.22
1/26/2012,8890.49,8894.6,8834.93,8849.47
1/25/2012,8842.01,8911.62,8816.09,8883.69
1/24/2012,8815.36,8825.09,8768.51,8785.33
1/23/2012,8753.91,8795.27,8744.54,8765.9
1/20/2012,8751.18,8791.39,8725.32,8766.36
1/19/2012,8596.68,8668.94,8596.68,8639.68
1/18/2012,8458.29,8595.78,8446.09,8550.58
1/17/2012,8420.12,8475.66,8413.22,8466.4
1/16/2012,8409.79,8409.79,8352.23,8378.36
1/13/2012,8471.1,8509.76,8458.68,8500.02
1/12/2012,8423.1,8426.83,8360.33,8385.59
1/11/2012,8440.96,8463.72,8426.03,8447.88
1/10/2012,8422.99,8450.59,8405.18,8422.26
1/6/2012,8488.98,8488.98,8349.33,8390.35
1/5/2012,8515.66,8519.16,8481.83,8488.71
1/4/2012,8549.54,8581.45,8547.7,8560.11
12/30/2011,8434.9,8455.35,8415.56,8455.35
12/29/2011,8367.71,8404.89,8330.87,8398.89
12/28/2011,8426.09,8456.66,8414.9,8423.62
12/27/2011,8443,8458.26,8428.53,8440.56
12/26/2011,8504.46,8516.53,8477.37,8479.34
12/22/2011,8429.54,8436.59,8383.96,8395.16
12/21/2011,8442.74,8471.11,8440.89,8459.98
12/20/2011,8318.03,8354.9,8317.73,8336.48
12/19/2011,8363.39,8364.93,8272.26,8296.12
12/16/2011,8416.21,8433.18,8390.98,8401.72
12/15/2011,8449.05,8455.32,8374.25,8377.37
12/14/2011,8513.77,8540.57,8486.37,8519.13
12/13/2011,8535.52,8594.32,8518.8,8552.81
12/12/2011,8652.98,8682.47,8633.35,8653.82
12/9/2011,8521.33,8576.68,8503.03,8536.46
12/8/2011,8664.35,8688.81,8625.19,8664.58
12/7/2011,8629.19,8729.81,8614.21,8722.17
12/6/2011,8644.97,8671.54,8571.09,8575.16
12/5/2011,8697.78,8704.48,8668.04,8695.98
12/2/2011,8603.23,8643.75,8591.93,8643.75
12/1/2011,8581.2,8653.88,8577.09,8597.38
11/30/2011,8407.63,8435.34,8361.69,8434.61
11/29/2011,8371.01,8477.82,8351.38,8477.82
11/28/2011,8269.91,8322.01,8259.71,8287.49
11/25/2011,8138.19,8199.67,8135.79,8160.01
11/24/2011,8189.42,8212.95,8157.39,8165.18
11/22/2011,8263.86,8350.35,8261.01,8314.74
11/21/2011,8349.05,8375.6,8343.93,8348.27
11/18/2011,8374.16,8398.8,8359.6,8374.91
11/17/2011,8421.88,8491.82,8400.22,8479.63
11/16/2011,8546.75,8567.64,8459.3,8463.16
11/15/2011,8546.99,8584.3,8527.63,8541.93
11/14/2011,8631.28,8655.31,8595.43,8603.7
11/11/2011,8545.92,8566.49,8485.77,8514.47
11/10/2011,8597.28,8600.21,8500.67,8500.8
11/9/2011,8724.6,8762.98,8678.78,8755.44
11/8/2011,8744.36,8772.04,8644,8655.51
11/7/2011,8771.82,8779.55,8741.25,8767.09
11/4/2011,8761.27,8814.71,8729.08,8801.4
11/2/2011,8719.92,8719.92,8640.42,8640.42
11/1/2011,8880.75,8946,8831.69,8835.52
10/31/2011,9011.18,9152.39,8988.39,8988.39
10/28/2011,9059.04,9086.43,9003.09,9050.47
10/27/2011,8779.4,8926.54,8731.77,8926.54
10/26/2011,8673.85,8798.8,8642.56,8748.47
10/25/2011,8866.43,8870.37,8755.38,8762.31
10/24/2011,8764.92,8844.28,8762.02,8843.98
10/21/2011,8679.04,8700.49,8652.26,8678.89
10/20/2011,8733.6,8733.6,8672.21,8682.15
10/19/2011,8808.25,8831.55,8745.36,8772.54
10/18/2011,8758.74,8773.99,8727.39,8741.91
10/17/2011,8881.44,8911.7,8856.58,8879.6
10/14/2011,8782.91,8787.89,8733.71,8747.96
10/13/2011,8832.81,8854.16,8808.73,8823.25
10/12/2011,8719.67,8763.02,8689.38,8738.9
