Date,Open,High,Low,Close,Volume
12/31/2013,16512.38,16588.25,16511.48,16576.66,0
12/30/2013,16484.51,16504.35,16476.87,16504.29,0
12/27/2013,16486.37,16529.01,16461.23,16478.41,0
12/26/2013,16370.97,16483,16370.97,16479.88,0
12/24/2013,16295.7,16360.6,16295.7,16357.55,0
12/23/2013,16225.25,16318.11,16225.25,16294.61,0
12/20/2013,16178.57,16287.84,16178.57,16221.14,0
12/19/2013,16162.51,16194.72,16121.54,16179.08,0
12/18/2013,15876.57,16173.04,15808.92,16167.97,0
12/17/2013,15884.06,15917.96,15836.45,15875.26,0
12/16/2013,15759.6,15930.31,15759.6,15884.57,0
12/13/2013,15745.66,15792.8,15717.92,15755.36,0
12/12/2013,15844.82,15845.11,15703.79,15739.43,0
12/11/2013,15970.75,15997.22,15827.7,15843.53,0
12/10/2013,16024.12,16029.06,15969.53,15973.13,0
12/09/2013,16019.49,16058.4,16015.29,16025.53,0
12/06/2013,15825.55,16022.35,15825.55,16020.2,0
12/05/2013,15886.5,15896.19,15809.37,15821.51,0
12/04/2013,15910.51,15960.36,15791.29,15889.77,0
12/03/2013,16004.72,16004.72,15859.68,15914.62,0
12/02/2013,16087.12,16098,15986.23,16008.77,0
11/29/2013,16105.16,16174.51,16074.14,16086.41,0
11/27/2013,16073.37,16107.99,16057.34,16097.33,0
11/26/2013,16070.93,16120.25,16070.93,16072.8,0
11/25/2013,16072.09,16109.63,16055.46,16072.54,0
11/22/2013,16008.71,16068.78,15976.27,16064.77,0
11/21/2013,15908.07,16016.04,15908.07,16009.99,0
11/20/2013,15971.2,16016.85,15865.37,15900.82,0
11/19/2013,15974.06,16025.85,15943.78,15967.03,0
11/18/2013,15962.72,16030.28,15942.17,15976.02,0
11/15/2013,15876.16,15962.98,15875.9,15961.7,0
11/14/2013,15806.22,15884.99,15798.74,15876.22,0
11/13/2013,15739.5,15822.98,15672,15821.63,0
11/12/2013,15773.15,15793.38,15708.29,15750.67,0
11/11/2013,15759.28,15791.45,15737.22,15783.1,0
11/08/2013,15591.54,15764.29,15579.35,15761.78,0
11/07/2013,15751.31,15797.68,15586.33,15593.98,0
11/06/2013,15628.72,15750.29,15628.72,15746.88,0
11/05/2013,15631.22,15651.89,15522.18,15618.22,0
11/04/2013,15621.2,15658.9,15588.48,15639.12,0
11/01/2013,15558.01,15649.4,15543.25,15615.55,0
10/31/2013,15619.92,15651.86,15544.69,15545.75,0
10/30/2013,15680.74,15721,15574.52,15618.76,0
10/29/2013,15572.21,15683.08,15572.21,15680.35,0
10/28/2013,15569.19,15599.09,15533.48,15568.93,0
10/25/2013,15523.72,15570.6,15512.96,15570.28,0
10/24/2013,15414.87,15528.63,15414.13,15509.21,0
10/23/2013,15465.34,15465.66,15366.19,15413.33,0
10/22/2013,15394.22,15518.1,15394.22,15467.66,0
10/21/2013,15401.32,15410.18,15362.66,15392.2,0
10/18/2013,15371.71,15412.97,15321.81,15399.65,0
10/17/2013,15369.46,15376.11,15229.02,15371.65,0
10/16/2013,15170.7,15374.15,15170.7,15373.83,0
10/15/2013,15300.3,15301.91,15161.33,15168.01,0
10/14/2013,15231.33,15309.48,15136.38,15301.26,0
10/11/2013,15126.52,15237.3,15100.13,15237.11,0
10/10/2013,14806.39,15126.07,14806.39,15126.07,0
10/09/2013,14778.19,14852.5,14719.43,14802.98,0
10/08/2013,14938.04,14938.04,14773.47,14776.53,0
10/07/2013,15069.3,15069.3,14920.83,14936.24,0
10/04/2013,14994.68,15083.99,14972.33,15072.58,0
10/03/2013,15127.23,15127.23,14947.03,14996.48,0
10/02/2013,15182.65,15182.65,15044.71,15133.14,0
10/01/2013,15132.49,15208.4,15110.34,15191.7,0
09/30/2013,15249.82,15249.82,15086.71,15129.67,0
09/27/2013,15317.45,15317.45,15211.81,15258.24,0
09/26/2013,15274.42,15387.19,15274.42,15328.3,0
09/25/2013,15339.02,15372.48,15253.16,15273.26,0
09/24/2013,15402.54,15433.75,15327.14,15334.59,0
09/23/2013,15452.31,15466.95,15368.25,15401.38,0
09/20/2013,15635.09,15654.77,15448.09,15451.09,0
09/19/2013,15677.86,15695.89,15625.45,15636.55,0
09/18/2013,15533.03,15709.58,15470.16,15676.94,0
09/17/2013,15503.15,15555.07,15503.15,15529.73,0
09/16/2013,15381.36,15549.87,15381.36,15494.78,0
09/13/2013,15312.86,15380.97,15312.86,15376.06,0
09/12/2013,15327.14,15345.32,15283.26,15300.64,0
09/11/2013,15194.13,15326.6,15194.13,15326.6,0
09/10/2013,15067.23,15192.13,15067.23,15191.06,0
09/09/2013,14927.19,15088.41,14927.19,15063.12,0
09/06/2013,14941.55,15009.84,14789.4,14922.5,0
09/05/2013,14929.49,14987.47,14923.27,14937.48,0
09/04/2013,14832.42,14956.74,14799.09,14930.87,0
09/03/2013,14801.55,14933.35,14777.48,14833.96,0
08/30/2013,14844.1,14848.24,14762.35,14810.31,0
08/29/2013,14817.91,14916.01,14792.11,14840.95,0
08/28/2013,14770.99,14867.4,14760.41,14824.51,0
08/27/2013,14939.25,14939.25,14765.42,14776.13,0
08/26/2013,15014.58,15049.98,14945.24,14946.46,0
08/23/2013,14988.78,15025.56,14931.24,15010.51,0
08/22/2013,14908.6,14989.12,14899,14963.74,0
08/21/2013,14993.81,15019.7,14880.84,14897.55,0
08/20/2013,15011.82,15074.92,14992.16,15002.99,0
08/19/2013,15076.79,15106.39,15005.42,15010.74,0
08/16/2013,15112.57,15139.77,15054.38,15081.47,0
08/15/2013,15332.71,15332.71,15094.03,15112.19,0
08/14/2013,15447.71,15453.08,15316.62,15337.66,0
08/13/2013,15420.68,15504.14,15342.34,15451.01,0
08/12/2013,15415.22,15441.75,15359.93,15419.68,0
08/09/2013,15496.63,15507.76,15346.65,15425.51,0
08/08/2013,15477.27,15557.12,15418.6,15498.32,0
08/07/2013,15516.21,15516.21,15421.75,15470.67,0
08/06/2013,15608.44,15608.44,15473.4,15518.74,0
08/05/2013,15651.98,15655.21,15584.83,15612.13,0
08/02/2013,15627.56,15658.43,15558.68,15658.36,0
08/01/2013,15503.85,15650.69,15503.85,15628.02,0
07/31/2013,15528.57,15634.32,15492.96,15499.54,0
07/30/2013,15534.49,15593.91,15479.13,15520.59,0
07/29/2013,15557.14,15557.14,15482.27,15521.97,0
07/26/2013,15547.85,15560.97,15405.16,15558.83,0
07/25/2013,15539.17,15560.33,15455.59,15555.61,0
07/24/2013,15576.69,15602.6,15496.84,15542.24,0
07/23/2013,15547,15604.22,15544.06,15567.74,0
07/22/2013,15543.97,15576.21,15516.2,15545.55,0
07/19/2013,15524.27,15544.55,15491.96,15543.74,0
07/18/2013,15465.91,15589.4,15465.91,15548.54,0
07/17/2013,15456.92,15502,15438.12,15470.52,0
07/16/2013,15485.03,15498.16,15415.71,15451.85,0
07/15/2013,15459.69,15509.48,15455.77,15484.26,0
07/12/2013,15460.69,15498.39,15410.27,15464.3,0
07/11/2013,15298,15483.55,15298,15460.92,0
07/10/2013,15298.03,15348.95,15258.89,15291.66,0
07/09/2013,15228.46,15320.42,15228.46,15300.34,0
07/08/2013,15137.22,15262.72,15137.22,15224.69,0
07/05/2013,14995.46,15137.51,14971.2,15135.84,0
07/03/2013,14923.73,15025.9,14858.93,14988.55,0
07/02/2013,14973.04,15049.22,14870.51,14932.41,0
07/01/2013,14911.6,15083.28,14911.6,14974.96,0
06/28/2013,15016.58,15034.63,14884.8,14909.6,0
06/27/2013,14921.28,15075.01,14921.28,15024.49,0
06/26/2013,14769.99,14938.98,14769.68,14910.14,0
06/25/2013,14669.69,14812.03,14669.69,14760.31,0
06/24/2013,14795.79,14795.79,14551.27,14659.56,0
06/21/2013,14760.62,14858.56,14688.43,14799.4,0
06/20/2013,15105.51,15105.51,14732.03,14758.32,0
06/19/2013,15315.47,15322.07,15112.11,15112.19,0
06/18/2013,15186.3,15340.09,15186.3,15318.23,0
06/17/2013,15078.71,15261.71,15078.71,15179.85,0
06/14/2013,15178.08,15205.92,15044.8,15070.18,0
06/13/2013,14992.54,15202.27,14953.45,15176.08,0
06/12/2013,15130.39,15241.28,14981.21,14995.23,0
06/11/2013,15231.38,15251.07,15086.09,15122.02,0
06/10/2013,15247.81,15300.64,15211.25,15238.59,0
06/07/2013,15044.46,15255.58,15044.46,15248.12,0
06/06/2013,14955.45,15040.62,14844.22,15040.62,0
06/05/2013,15168.1,15168.63,14945.57,14960.59,0
06/04/2013,15255.22,15304.98,15100.78,15177.54,0
06/03/2013,15123.55,15254.11,15123.55,15254.03,0
05/31/2013,15322.22,15392.38,15115.57,15115.57,0
05/30/2013,15306.02,15398.7,15280.99,15324.53,0
05/29/2013,15399.94,15400.25,15229.53,15302.8,0
05/28/2013,15307.33,15521.49,15307.33,15409.39,0
05/24/2013,15290.74,15306.71,15199.63,15303.1,0
05/23/2013,15300.57,15348.41,15180.23,15294.5,0
05/22/2013,15387.12,15542.4,15265.96,15307.17,0
05/21/2013,15334.97,15434.5,15325.68,15387.58,0
05/20/2013,15348.33,15391.84,15314.15,15335.28,0
05/17/2013,15234.75,15357.4,15234.75,15354.4,0
05/16/2013,15273.92,15302.49,15215.82,15233.22,0
05/15/2013,15211.87,15301.34,15175.39,15275.69,0
05/14/2013,15092.15,15219.55,15089.3,15215.25,0
05/13/2013,15113.42,15113.42,15053.46,15091.68,0
05/10/2013,15082.62,15118.49,15038.18,15118.49,0
05/09/2013,15105.12,15144.83,15046.87,15082.62,0
05/08/2013,15056.2,15106.81,15021.87,15105.12,0
05/07/2013,14968.89,15056.67,14968.89,15056.2,0
05/06/2013,14973.96,14988.87,14941.09,14968.89,0
05/03/2013,14834.04,15009.59,14831.58,14973.96,0
05/02/2013,14700.95,14834.63,14700.95,14831.58,0
05/01/2013,14839.8,14839.8,14687.05,14700.95,0
04/30/2013,14818.75,14839.8,14734.47,14839.8,0
04/29/2013,14716.5,14844.96,14712.55,14818.75,0
04/26/2013,14699.11,14743.49,14684.82,14712.55,0
04/25/2013,14676.3,14768.05,14665.45,14700.8,0
04/24/2013,14718.69,14747.42,14666.54,14676.3,0
04/23/2013,14567.17,14721.42,14554.29,14719.46,0
04/22/2013,14547.51,14588.83,14457.6,14567.17,0
04/19/2013,14537.14,14553.73,14444.03,14547.51,0
04/18/2013,14618.59,14650.26,14495.29,14537.14,0
04/17/2013,14756.78,14756.78,14560.81,14618.59,0
04/16/2013,14599.2,14761.73,14599.2,14756.78,0
04/15/2013,14865.06,14865.06,14598.58,14599.2,0
04/12/2013,14865.14,14865.21,14790.57,14865.06,0
04/11/2013,14802.24,14887.51,14785.36,14865.14,0
04/10/2013,14673.46,14826.66,14673.46,14802.24,0
04/09/2013,14613.48,14716.46,14598.5,14673.46,0
04/08/2013,14565.25,14613.48,14497.8,14613.48,0
04/05/2013,14606.11,14606.11,14434.43,14565.25,0
04/04/2013,14553.35,14625.24,14538.72,14606.11,0
04/03/2013,14662.01,14683.13,14525.36,14550.35,0
04/02/2013,14572.85,14684.49,14572.85,14662.01,0
04/01/2013,14578.54,14605.72,14531.48,14572.85,0
03/28/2013,14526.16,14585.1,14520.86,14578.54,0
03/27/2013,14559.65,14559.65,14439.55,14526.16,0
03/26/2013,14447.75,14561.54,14447.75,14559.65,0
03/25/2013,14512.03,14563.75,14395,14447.75,0
03/22/2013,14421.49,14519.95,14421.49,14512.03,0
03/21/2013,14511.73,14511.73,14383.02,14421.49,0
03/20/2013,14455.82,14546.82,14455.82,14511.73,0
03/19/2013,14452.06,14514.34,14382.09,14455.82,0
03/18/2013,14514.11,14521.59,14404.21,14452.06,0
03/15/2013,14539.14,14539.14,14470.5,14514.11,0
03/14/2013,14455.28,14539.29,14455.28,14539.14,0
03/13/2013,14450.06,14472.8,14411.66,14455.28,0
03/12/2013,14447.29,14478.8,14412.06,14450.06,0
03/11/2013,14397.07,14448.06,14373.32,14447.29,0
03/08/2013,14329.49,14413.17,14329.49,14397.07,0
03/07/2013,14296.24,14354.69,14296.24,14329.49,0
03/06/2013,14253.77,14320.65,14253,14296.24,0
03/05/2013,14127.82,14286.37,14127.82,14253.77,0
03/04/2013,14089.66,14128.21,14030.37,14127.82,0
03/01/2013,14054.49,14107.09,13937.6,14089.66,0
02/28/2013,14071.76,14149.15,14050.18,14054.49,0
02/27/2013,13900.13,14104.86,13880.19,14075.37,0
02/26/2013,13784.17,13918.44,13784.17,13900.13,0
02/25/2013,14004.95,14081.58,13784.01,13784.17,0
02/22/2013,13880.62,14001.19,13880.62,14000.57,0
02/21/2013,13927.54,13927.54,13834.4,13880.62,0
02/20/2013,14035.67,14058.27,13919.28,13927.54,0
02/19/2013,13981.76,14044.82,13977.9,14035.67,0
02/15/2013,13973.39,14001.93,13906.73,13981.76,0
02/14/2013,13982.91,13990.36,13921.94,13973.39,0
02/13/2013,14018.7,14029.35,13945.78,13982.91,0
02/12/2013,13971.24,14038.97,13968.94,14018.7,0
02/11/2013,13992.97,13992.97,13940.41,13971.24,0
02/08/2013,13944.05,14022.62,13944.05,13992.97,0
02/07/2013,13988.06,13988.06,13852.2,13944.05,0
02/06/2013,13979.3,13991.61,13913.18,13986.52,0
02/05/2013,13880.08,14013.6,13880.08,13979.3,0
02/04/2013,14009.79,14009.79,13866.83,13880.08,0
02/01/2013,13864.57,14019.78,13860.58,14009.79,0
01/31/2013,13910.42,13941.06,13860.58,13860.58,0
01/30/2013,13954.42,13966.13,13896.95,13910.42,0
01/29/2013,13881.93,13969.99,13880.01,13954.42,0
01/28/2013,13895.98,13915.72,13862.57,13881.93,0
01/25/2013,13825.33,13895.98,13825.33,13895.98,0
01/24/2013,13781.48,13879.66,13779.33,13825.33,0
01/23/2013,13712.21,13794.29,13710.13,13779.33,0
01/22/2013,13649.7,13712.21,13622.96,13712.21,0
01/18/2013,13596.02,13649.93,13571.86,13649.7,0
01/17/2013,13511.23,13633.89,13510.24,13596.02,0
01/16/2013,13534.89,13534.89,13468.96,13511.23,0
01/15/2013,13507.32,13546.37,13445.8,13534.89,0
01/14/2013,13488.43,13520.18,13459.84,13507.32,0
01/11/2013,13471.45,13496.68,13439.97,13488.43,0
01/10/2013,13391.82,13478.2,13382.29,13471.22,0
01/09/2013,13329.92,13416.55,13329.08,13390.51,0
01/08/2013,13377.42,13377.42,13293.13,13328.85,0
